"location"	"source"	"target"
"character_skills_localised_description_cao_zhi_skill_02"	"「煮豆持作羹，漉菽以为汁。萁在釜下燃，豆在釜中泣。本自同根生，相煎何太急？」"	""
"effects_description_cao_zhi_skill_02"	"技能：本自同根"	""
"campaign_effect_scopes_localised_text_character_to_force_factionwide"	"[[col:scope_description]]（派系范围）[[/col]]"	""
"effects_description_3k_dlc05_effect_unbreakable_when_defending"	"启用：不溃（防御时）"	""
"dilemmas_localised_title_liu_bei_alliance_sun_quan"	"联吴抗曹"	""
"dilemmas_localised_description_liu_bei_alliance_sun_quan"	"诸葛亮指出，如今曹军已然平定北方，现在便是挥师南下的大好时机，为使我方免于腹背受敌，主公务必要与东吴保持联盟！"	""
"cdir_events_dilemma_choice_details_localised_choice_title_liu_bei_alliance_sun_quanFIRST"	"我军与东吴最终达成联盟提议，值得一提的是，孙权麾下的鲁肃也提倡联合我们对抗曹操大军。"	""
"cdir_events_dilemma_choice_details_localised_choice_label_liu_bei_alliance_sun_quanFIRST"	"组建联军"	""
"cdir_events_dilemma_choice_details_localised_choice_title_liu_bei_alliance_sun_quanSECOND"	""	""
"cdir_events_dilemma_choice_details_localised_choice_label_liu_bei_alliance_sun_quanSECOND"	"无视提议"	""
"dilemmas_localised_title_sun_quan_alliance_liu_bei"	"联刘抗曹"	""
"dilemmas_localised_description_sun_quan_alliance_liu_bei"	"鲁肃指出，如今曹军已然平定北方，现在便是挥师南下的大好时机，为保江东安稳发展，主公务必要与刘备保持联盟！"	""
"cdir_events_dilemma_choice_details_localised_choice_title_sun_quan_alliance_liu_beiFIRST"	"我军与刘备最终达成联盟提议，值得一提的是，刘备麾下的诸葛亮也提倡联合我们对抗曹操大军。"	""
"cdir_events_dilemma_choice_details_localised_choice_label_sun_quan_alliance_liu_beiFIRST"	"组建联军"	""
"cdir_events_dilemma_choice_details_localised_choice_title_sun_quan_alliance_liu_beiSECOND"	""	""
"cdir_events_dilemma_choice_details_localised_choice_label_sun_quan_alliance_liu_beiSECOND"	"无视提议"	""
"campaign_effect_scopes_localised_text_character_to_force_enemy_factionwide"	"[[col:scope_description]]（位于我方领土中的敌军）[[/col]]"	""
"missions_localised_title_kafka_mission_04_a"	"返回都城"	""
"missions_localised_description_kafka_mission_04_a"	"回到营地，不敢多待，即刻军队启程，赶回都城"	""
"missions_localised_title_kafka_mission_04_dlc04_a"	"返回都城"	""
"missions_localised_description_kafka_mission_04_dlc04_a"	"回到营地，不敢多待，即刻军队启程，赶回都城"	""
"missions_localised_title_kafka_mission_04_dlc05_a"	"返回都城"	""
"missions_localised_description_kafka_mission_04_dlc05_a"	"回到营地，不敢多待，即刻军队启程，赶回都城"	""
"missions_localised_title_kafka_mission_04_dlc07_a"	"返回都城"	""
"missions_localised_description_kafka_mission_04_dlc07_a"	"回到营地，不敢多待，即刻军队启程，赶回都城"	""
"missions_localised_supplementary_text_kafka_mission_04_a"	"[[i]]在补给耗尽之前，及时返回首都，以避免在外遭遇不测。[[/i]]"	""
"character_skills_localised_description_hlyjcijineng2"	"甘雨召唤从天而降的冰柱，对范围内的敌人减速。"	""
"character_skills_localised_name_hlyjcijineng2"	"降众天华"	""
"effects_description_hlyjcijineng2"	"技能：降众天华"	""
"special_ability_phases_onscreen_name_hlyjcijineng2"	"降众天华"	""
"unit_abilities_onscreen_name_hlyjcijineng2"	"降众天华"	""
"unit_abilities_tooltip_text_hlyjcijineng2"	"甘雨召唤从天而降的冰柱，对范围内的敌人减速。"	""
"unit_ability_types_localised_description_hlyjcijineng2"	"限制次数：∞"	""
"unit_ability_types_onscreen_name_hlyjcijineng2"	"主动减益"	""
"names_name_33000894"	"雷电"	""
"names_name_1212313650"	"将军"	""
"land_units_onscreen_name_hlyjcm"	"雷电将军"	""
"land_units_onscreen_name_hlyjdingzhiedanwei"	"稻妻幕府军・雷腾"	""
"land_units_onscreen_name_hlyjdingzhifdanwei"	"稻妻幕府军・炎威"	""
"incidents_localised_description_summon_hlyjcm"	"稻妻的最高统治者，雷之魔神「巴尔泽布」。一心追随永恒，认为只有永恒才最接近天理，为此而颁布了「眼狩令」。她严厉专横，目中无人。不要尝试惹怒她，除非你也想成为她的敌人。\\n\\n[[b]]属性[[/b]] [[img:icon_electro]][[/img]][[col:electro]][[b]]雷[[/b]][[/col]]\\n\\n[[col:electro]][[b]]终极技能：[[/b]][[/col]] 无念无想，一刀断绝！\\n\\n[[col:electro]][[b]]被动增益：[[/b]][[/col]] 神变・恶曜开眼\\n\\n[[i]]雷电将军武艺极高，其「无想一刀」更是将其武艺发挥到极致的招式，一旦命中敌方单位，不论血量多少，都会立即阵亡。[[/i]]"	""
"incidents_localised_title_summon_hlyjcm"	"雷电将军"	""
"ceo_nodes_description_hlyjcmchenghao"	""	""
"ceo_nodes_description_hlyjcmwuqi"	"薙草之稻光"	""
"ceo_nodes_title_hlyjcmwuqi"	"薙草之稻光"	""
"ceo_nodes_description_hlyjcmyifu"	"雷电将军的衣服"	""
"ceo_nodes_title_hlyjcmyifu"	"御建鸣神主尊之典"	""
"ceo_nodes_title_hlyjcmchenghao"	"御建鸣神主尊大御所"	""
"character_skills_localised_description_3k_main_skill_hlyjcmjineng1"	"身为幕府将军，雷电将军掌管着三大奉行：天领奉行、社奉行和勘定奉行。三大奉行拥有至高无上的权力，他们监视着国家的一切——腐败也由此滋生。"	""
"character_skills_localised_name_3k_main_skill_hlyjcmjineng1"	"无念无想，一刀断绝！"	""
"character_skills_localised_name_hlyjcmjineng1"	"幕府将军"	""
"effects_description_hlyjcmjineng1"	"技能：无念无想，一刀断绝！"	""
"special_ability_phases_onscreen_name_hlyjcmjineng1"	"无念无想，一刀断绝！"	""
"unit_abilities_onscreen_name_hlyjcmjineng1"	"无念无想，一刀断绝！"	""
"unit_abilities_tooltip_text_hlyjcmjineng1"	"雷电将军武艺的极致——挥砍出无念无想的一刀，一旦命中敌人将会直接死亡。"	""
"unit_ability_types_onscreen_name_hlyjcmjineng1"	"终极技能"	""
"character_skills_localised_description_3k_main_skill_hlyjcmjineng2"	"被动增益"	""
"character_skills_localised_name_3k_main_skill_hlyjcmjineng2"	"神变・恶曜开眼"	""
"character_skills_localised_name_hlyjcmjineng2"	"眼狩令"	""
"effects_description_hlyjcmjineng2"	"技能：神变・恶曜开眼"	""
"special_ability_phases_onscreen_name_hlyjcmjineng2"	"神变・恶曜开眼"	""
"unit_abilities_onscreen_name_hlyjcmjineng2"	"神变・恶曜开眼"	""
"unit_abilities_tooltip_text_hlyjcmjineng2"	"雷电将军可以加速全场的冷却时间。"	""
"unit_ability_types_onscreen_name_hlyjcmjineng2"	"被动增益"	""
"names_name_1301059789"	"刻"	""
"names_name_225480"	"晴"	""
"land_units_onscreen_name_hlyjcn"	"刻晴"	""
"incidents_localised_description_summon_hlyjcn"	"刻晴是璃月七星之中的「玉衡星」，她做事雷厉风行，毫不拖沓——当然，逛街消费的时候是个例外。\\n\\n[[b]]属性[[/b]] [[img:icon_electro]][[/img]][[col:electro]][[b]]雷[[/b]][[/col]]\\n\\n[[col:electro]][[b]]终极技能：[[/b]][[/col]] 天街巡游\\n\\n[[i]]刻晴的输出能力并不强，但是她有很快的攻击速度，移动速度，和技能冷却时间。同时她也免疫疲劳。[[/i]]"	""
"incidents_localised_title_summon_hlyjcn"	"刻晴"	""
"ceo_nodes_description_hlyjcnchenghao"	"急开君诗扫烦暑，爽若快雨驱霆霓。"	""
"ceo_nodes_description_hlyjcnwuqi"	"觅心者"	""
"ceo_nodes_title_hlyjcnwuqi"	"觅心者"	""
"ceo_nodes_description_hlyjcnyifu"	"刻晴的经典服饰"	""
"ceo_nodes_title_hlyjcnyifu"	"雷雳寰宇"	""
"ceo_nodes_description_hlyjcnyifu2"	"刻晴的节日服饰"	""
"ceo_nodes_title_hlyjcnyifu2"	"霓裾翩跹"	""
"ceo_nodes_title_hlyjcnchenghao"	"霆霓快雨"	""
"character_skills_localised_description_3k_main_skill_hlyjcnjineng1"	"★★★ 被动增益 ★★★\\n丨使用次数：∞丨"	""
"character_skills_localised_name_3k_main_skill_hlyjcnjineng1"	"天街巡遊"	""
"character_skills_localised_name_hlyjcnjineng1"	"天街巡遊"	""
"effects_description_hlyjcnjineng1"	"技能：天街巡遊"	""
"special_ability_phases_onscreen_name_hlyjcnjineng1"	"天街巡遊"	""
"unit_abilities_onscreen_name_hlyjcnjineng1"	"天街巡遊"	""
"unit_abilities_tooltip_text_hlyjcnjineng1"	"以迅雷不及掩耳盗铃儿响叮当仁不让之势将敌人砍翻在地。\\n\\n「剑光如我，斩尽芜杂！」\\n——刻师傅一边挥舞着手中的刀，一边碾碎手中的牛杂，如是说。"	""
"unit_ability_types_localised_description_hlyjcnjineng1"	"限制次数：∞"	""
"unit_ability_types_onscreen_name_hlyjcnjineng1"	"主动技能"	""
"character_skills_localised_description_3k_main_skill_hlyjcnjineng2"	"★★★ 被动增益 ★★★\\n丨使用次数：∞丨"	""
"character_skills_localised_name_3k_main_skill_hlyjcnjineng2"	"抵天雷罚"	""
"character_skills_localised_name_hlyjcnjineng2"	"抵天雷罚"	""
"effects_description_hlyjcnjineng2"	"技能：抵天雷罚"	""
"special_ability_phases_onscreen_name_hlyjcnjineng2"	"抵天雷罚"	""
"unit_abilities_onscreen_name_hlyjcnjineng2"	"抵天雷罚"	""
"unit_abilities_tooltip_text_hlyjcnjineng2"	"刻师傅愈战愈勇，刀光剑影之下，似乎已然忘记了时间的存在……"	""
"unit_ability_types_localised_description_hlyjcnjineng2"	"限制次数：∞"	""
"unit_ability_types_onscreen_name_hlyjcnjineng2"	"被动增益"	""
"ceo_nodes_title_3k_main_ceo_node_career_historical_liu_shan"	"大智若愚"	""
"incidents_localised_description_liu_shan_born"	"喜报！族中诞下一子！你对其寄予厚望，起名刘禅。希望将来能接替你的位置，成为国家之栋梁。"	""
"incidents_localised_title_liu_shan_born"	"子嗣降生"	""
"land_units_onscreen_name_liu_shan"	"刘禅"	""
"effects_description_hlyjcm_unlock_unit_1"	"解锁部队：稻妻幕府军・雷腾"	""
"effects_description_hlyjcm_unlock_unit_2"	"解锁部队：稻妻幕府军・炎威"	""
"campaign_effect_scopes_localised_text_z_province_to_force_enemy_own_adjacent_region"	"[[col:scope_description]]（临近敌方郡国）[[/col]]"	""
"effects_description_3k_xyy_effect_force_army_battle_unit_morale_siege_defence"	"攻城战守军士气[[b]]%+n[[/b]]"	""
"effects_description_3k_xyy_effect_force_army_battle_unit_ammo_siege_defence"	"攻城战守军弹药[[b]]%+n%[[/b]]"	""
"effects_description_3k_xyy_effect_force_army_battle_unit_defence_siege_defence"	"攻城战守军近战闪避[[b]]%+n%[[/b]]"	""
"effects_description_3k_xyy_effect_force_army_battle_unit_damage_siege_defence"	"攻城战守军近战杀伤[[b]]%+n%[[/b]]"	""
"effects_description_3k_xyy_effect_force_army_battle_unit_damage_ranged_siege_defence"	"攻城战守军远程杀伤[[b]]%+n%[[/b]]"	""
"effects_description_3k_xyy_effect_sieges_reserves_depletion_reductions"	"围攻时的损耗[[b]]%+n%[[/b]]"	""
"effects_description_3k_xyy_effect_force_garrison_formation_1"	"解锁基础阵型"	""
"effects_description_3k_xyy_effect_force_garrison_formation_2"	"解锁高级阵型"	""
"unit_ability_types_localised_description_3k_main_ability_condemned_howl_xu_chu"	"裸衣"	""
"character_skills_localised_description_3k_main_skill_special_ability_wood_condemned_howl_xu_chu"	"许褚临战则狂，军中以为「虎侯」"	""
"unit_abilities_onscreen_name_3k_main_ability_condemned_howl_xu_chu"	"裸衣"	""
"unit_ability_types_onscreen_name_3k_main_ability_condemned_howl_xu_chu"	"主动增益"	""
"unit_abilities_tooltip_text_3k_main_ability_condemned_howl_xu_chu"	"许褚临战则狂，军中以为「虎侯」"	""
"character_skills_localised_name_3k_main_skill_special_ability_wood_condemned_howl_xu_chu"	"裸衣"	""
"special_ability_phases_onscreen_name_3k_main_ability_condemned_howl_xu_chu"	"裸衣"	""
"effects_description_3k_main_skill_condemned_howl_xu_chu"	"技能：裸衣"	""
"uied_component_texts_localised_string_title_NewState_Text_2000002"	"[[col:flavour]]请选择加入奖池的武将[[/col]]"	""
"mod_xyy_character_browser_confirm"	"完成选择"	""
"names_name_2054086796"	"芙宁娜・德・枫丹"	""
"names_name_1553579690"	"玄"	""
"names_name_986355858"	"符"	""
"land_units_onscreen_name_hlyjco"	"芙宁娜・德・枫丹"	""
"land_units_onscreen_name_hlyjcp"	"符玄"	""
"ceo_nodes_title_hlyjcochenghao"	"不休独舞"	""
"ceo_nodes_title_hlyjcpchenghao"	"法眼无遗"	""
"ceo_nodes_title_hlyjcowuqi"	"静水流涌之辉"	""
"ceo_nodes_title_hlyjcoyifu"	"冠笄伶优・荒"	""
"ceo_nodes_title_hlyjcoyifu2"	"冠笄伶优・芒"	""
"ceo_nodes_title_hlyjcoyifu3"	"芙卡洛斯之神装"	""
"ceo_nodes_title_hlyjcpyifu"	"太卜司御羽氅"	""
"ceo_nodes_title_hlyjcpfujian"	"万象卦盘"	""
"land_units_onscreen_name_salon_solitaire"	"「乌瑟勋爵」,「海薇玛夫人」和「谢贝蕾妲小姐」"	""
"land_units_onscreen_name_salon_solitaire1"	"「众水的歌者」"	""
"character_skills_localised_description_hlyjcojineng_show"	"孤心沙龙・荒：可召唤「乌瑟勋爵」,「海薇玛夫人」和「谢贝蕾妲小姐」，可以发射水弹攻击敌方单位，在攻击时会消耗我方所有将领的生命值（生命值低于50%则不再消耗）。\\n\\n孤心沙龙・芒：可召唤「众水的歌者」，「众水的歌者」无法移动，可回复范围内的友方将领的生命值。\\n\\n・孤心沙龙成员免疫大部分的攻击，但十分惧怕火焰伤害。\\n\\n・孤心沙龙成员的水弹攻击不会对友方单位造成伤害。\\n\\n・尽管「众水的歌者」只能回复将领的生命值，不过她仍可以回复自身的生命值。"	""
"character_skills_localised_name_hlyjcojineng_show"	"孤心沙龙成员"	""
"character_skills_localised_name_hlyjcojineng"	"孤心沙龙・荒"	""
"effects_description_hlyjcojineng"	"技能：孤心沙龙・荒（穿着荒形态服饰时可用）"	""
"special_ability_phases_onscreen_name_hlyjcojineng"	"孤心沙龙・荒"	""
"unit_abilities_onscreen_name_hlyjcojineng"	"孤心沙龙・荒"	""
"unit_abilities_tooltip_text_hlyjcojineng"	"芙宁娜将召唤「乌瑟勋爵」,「海薇玛夫人」和「谢贝蕾妲小姐」前来助阵。孤心沙龙成员会不断攻击敌方单位，并消耗我方将领的生命值（生命值低于50%则不会消耗）。"	""
"unit_ability_types_localised_description_hlyjcojineng"	"限制次数："	""
"unit_ability_types_onscreen_name_hlyjcojineng"	"召唤技能"	""
"character_skills_localised_name_hlyjcojineng2"	"孤心沙龙・芒"	""
"effects_description_hlyjcojineng2"	"技能：孤心沙龙・芒（穿着芒形态服饰时可用）"	""
"special_ability_phases_onscreen_name_hlyjcojineng2"	"孤心沙龙・芒"	""
"unit_abilities_onscreen_name_hlyjcojineng2"	"孤心沙龙・芒"	""
"unit_abilities_tooltip_text_hlyjcojineng2"	"芙宁娜将召唤「众水的歌者」前来助阵。「众水的歌者」会不断回复范围内友方将领的生命值。"	""
"unit_ability_types_localised_description_hlyjcojineng2"	"限制次数："	""
"unit_ability_types_onscreen_name_hlyjcojineng2"	"召唤技能"	""
"character_skills_localised_description_3k_main_skill_hlyjcojineng3"	"★★★ 终极技能 ★★★\\n丨使用次数：∞丨"	""
"character_skills_localised_name_3k_main_skill_hlyjcojineng3"	"万众狂欢"	""
"character_skills_localised_name_hlyjcojineng3"	"万众狂欢"	""
"effects_description_hlyjcojineng3"	"技能：万众狂欢"	""
"special_ability_phases_onscreen_name_hlyjcojineng3"	"万众狂欢"	""
"unit_abilities_onscreen_name_hlyjcojineng3"	"万众狂欢"	""
"unit_abilities_tooltip_text_hlyjcojineng3"	"开启后的30秒内，范围内所有友方单位的近战和远程攻击力增加120%，移动和冲锋速度增加20%。"	""
"unit_ability_types_localised_description_hlyjcojineng3"	"限制次数：∞"	""
"unit_ability_types_onscreen_name_hlyjcojineng3"	"终极技能"	""
"character_skills_localised_description_3k_main_skill_hlyjcpjineng"	"★★★ 主动增益 ★★★\\n丨使用次数：∞丨"	""
"character_skills_localised_name_3k_main_skill_hlyjcpjineng"	"太微行棋，灵台示影"	""
"character_skills_localised_name_hlyjcpjineng"	"太微行棋，灵台示影"	""
"effects_description_hlyjcpjineng"	"技能：太微行棋，灵台示影"	""
"special_ability_phases_onscreen_name_hlyjcpjineng"	"太微行棋，灵台示影"	""
"unit_abilities_onscreen_name_hlyjcpjineng"	"太微行棋，灵台示影"	""
